SubHaloID,Snapshot,Phase,StellarMass,AbsMag_g,AbsMag_r,AbsMag_i,AbsMag_z,color_gr,color_gi,EffectiveRadius,VelocityDispersion,Metallicity,SFR,BulgeMass
0,91,1,4.010156409762436,-4.054152772181139,-4.195174678315004,-4.229698885656769,-4.2402085119474595,3.3264061343626987,3.275059641823582,18.900475033148854,15.616873436915618,2.4791834011357095,0.3219111460175992,4.923067104276004
9,91,0,1.9646876022216915,-1.5225484679619494,-1.6924610359137637,-1.7499821650294487,-1.7857831775248132,2.928687747731853,2.871380719422647,2.1641794555589,1.9501488592928713,1.3791164437410925,-0.31568921492652685,1.3987639856715004
11,91,0,1.5112541364080547,-1.2760632150895388,-1.4084694148862504,-1.4584531314616793,-1.4895703995531695,2.3109715921181966,2.322945485199995,1.3299242324932181,1.3380817025669307,1.4327007212411849,0.7311407606743938,0.6183423136075874
12,91,0,1.6410138108298045,-1.9158653205658194,-1.857981973030205,-1.8367314017879997,-1.8251226944847136,-0.21626256544946384,-0.09967429943890908,2.3627134229595033,1.4706975033061653,0.568792321310164,2.0329617659210295,0.9903887091906728
15,91,0,1.552684732131803,-1.07798275848257,-1.2132353978197252,-1.2574894411021873,-1.2860864829870025,2.2882671960310024,2.2207966915748596,0.5708138635009201,1.2314575843933295,1.6901171557273245,-0.09219576669486827,1.8943827402331734
18,91,0,1.3753473044388518,-0.9517287737533525,-1.0717575217271167,-1.118604665523441,-1.1499887201351646,2.0291239165530297,2.0459966169222215,0.9130281597264299,0.95253900646969,1.4118373435271188,0.5122306946358672,0.8770742161956537
21,91,0,1.2420145762782309,-1.200946555447199,-1.2379326917965858,-1.259478116294297,-1.27664924037398,0.916608508280525,1.0365261858032375,0.9615250067250505,0.8686526993738445,0.6826899073720977,1.2102667266410765,0.5745762044081186
24,91,0,1.1826619427411906,-0.5504373982624328,-0.7593067672428229,-0.8371802518507209,-0.8851097083674306,3.1760873740612765,3.1166470741696295,0.5193701594798137,0.9578894998712729,1.139835706036116,-2.398992344091584,0.5078093291290415
25,91,0,1.2470563363613896,-0.5284656359023127,-0.7383713127458803,-0.8172934999296143,-0.8653869316705525,3.183916476160309,3.129757079768577,0.3649548515015667,0.9019736292425806,1.4341547329781459,-1.842374918260329,1.0161216346982953
31,91,0,0.7224705142757475,-0.8530789067100735,-0.8257114119753077,-0.8158423045191548,-0.8101949678494537,-0.1191816994214623,-0.06471428450838171,0.20805576403293893,-0.07677734163109548,0.4734362027466847,0.979258230370243,0.6319451156553526
34,91,0,1.2168566969445622,-0.5998459806255447,-0.7962709290889833,-0.8687303150336624,-0.9140576548096195,3.013242050401403,2.9533182544160708,0.4785772386971198,0.7308078450031563,1.6513435094083686,-1.1606298430529949,0.8551376139084744
35,91,0,1.0749571253892785,-0.5096167636238346,-0.6810714099430567,-0.7410788668914329,-0.7776417826562216,2.6257014964992993,2.539806827815924,0.23769272608765166,0.7068734950138321,1.0329602076650861,-1.9877881918967661,0.7429876945338726
